"run_id","player_id","place","speedrun_time","is_verified","verify_date","submitted_date","examiner_id","timing_type","platform_id","platform_name","platform_released_year","is_level_cat","level_id","level_name","level_rules","game_id","category_id","cat_name","cat_rules","player_name","player_country","player_pronouns","player_signup_date"
"zgg80n0z","","526","112.063","True","2021-06-16 04:29:15","2021-06-16 04:29:14","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ylqlw92z","","527","112.149","True","2021-06-16 04:29:10","2021-06-16 04:29:10","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjgwvk7y","","528","112.155","True","2021-06-16 04:29:05","2021-06-16 04:29:05","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn1el89m","","529","112.201","True","2021-06-16 04:29:01","2021-06-16 04:29:01","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yv1vkgxy","","530","112.202","True","2021-06-16 04:28:56","2021-06-16 04:28:56","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y6dq47qm","","531","112.25","True","2021-06-16 04:28:50","2021-06-16 04:28:50","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y2xk43jm","","532","112.33","True","2021-06-16 04:28:46","2021-06-16 04:28:46","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y8dk4qxz","","533","112.37","True","2021-06-16 04:28:41","2021-06-16 04:28:41","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y6dq470m","","534","112.389","True","2021-06-16 04:28:37","2021-06-16 04:28:37","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z0rx4eoz","","535","112.399","True","2021-06-16 04:28:32","2021-06-16 04:28:32","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y4rk452z","","536","112.401","True","2021-06-16 04:28:22","2021-06-16 04:28:22","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zq1do61m","","536","112.401","True","2021-06-16 04:28:27","2021-06-16 04:28:27","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m3rk4dgm","","538","112.449","True","2021-06-16 04:28:17","2021-06-16 04:28:17","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z5rk4ojy","","539","112.471","True","2021-06-16 04:28:12","2021-06-16 04:28:12","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zxgwrvky","","540","112.519","True","2021-06-16 04:28:08","2021-06-16 04:28:08","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mr12pq8z","","541","112.602","True","2021-06-16 04:28:03","2021-06-16 04:28:03","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m7d3499m","","542","112.649","True","2021-06-16 04:27:58","2021-06-16 04:27:58","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mkgqn4ly","","543","112.665","True","2021-06-16 04:27:54","2021-06-16 04:27:54","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z1rk4dwm","","544","112.669","True","2021-06-16 04:27:49","2021-06-16 04:27:49","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y99kqory","","545","112.701","True","2021-06-16 04:27:45","2021-06-16 04:27:45","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ydr2x8xz","","546","112.73","True","2021-06-16 04:27:40","2021-06-16 04:27:40","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zp1penvz","","547","112.731","True","2021-06-16 04:27:35","2021-06-16 04:27:35","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yo7ogv5m","","548","112.799","True","2021-06-16 04:27:31","2021-06-16 04:27:31","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"me705v2y","","549","112.851","True","2021-06-16 04:27:26","2021-06-16 04:27:26","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ylqlw3xz","","550","112.898","True","2021-06-16 04:27:22","2021-06-16 04:27:22","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjgwvjoy","","551","112.899","True","2021-06-16 04:27:17","2021-06-16 04:27:17","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn1elwvm","","552","112.902","True","2021-06-16 04:27:12","2021-06-16 04:27:12","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yv1vk48y","","553","112.912","True","2021-06-16 04:27:07","2021-06-16 04:27:07","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y6dq430m","","554","112.95","True","2021-06-16 04:27:03","2021-06-16 04:27:03","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z0rx4woz","","555","112.976","True","2021-06-16 04:26:58","2021-06-16 04:26:58","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y2xk497m","","556","113.051","True","2021-06-16 04:26:53","2021-06-16 04:26:53","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zq1dok1m","","557","113.111","True","2021-06-16 04:26:47","2021-06-16 04:26:47","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y4rk492z","","558","113.26","True","2021-06-16 04:26:42","2021-06-16 04:26:42","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m3rk49gm","","559","113.323","True","2021-06-16 04:26:37","2021-06-16 04:26:37","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zxgwr9ky","","560","113.332","True","2021-06-16 04:26:33","2021-06-16 04:26:33","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mr12pj8z","","561","113.401","True","2021-06-16 04:26:28","2021-06-16 04:26:28","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"m7d3419m","","562","113.456","True","2021-06-16 04:26:23","2021-06-16 04:26:23","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"mkgqnlly","","563","113.549","True","2021-06-16 04:26:17","2021-06-16 04:26:17","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z1rk0wwm","","564","113.551","True","2021-06-16 04:26:10","2021-06-16 04:26:10","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y99kg4ry","","565","113.589","True","2021-06-16 04:26:05","2021-06-16 04:26:05","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ydr2pkxz","","566","113.594","True","2021-06-16 04:25:59","2021-06-16 04:25:59","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"me70dr2y","","567","113.65","True","2021-06-16 04:25:44","2021-06-16 04:25:44","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
